temp,humidity,windspeed,bike_rent_count
26.24,73,23.9994,209
27.06,69,16.9979,121
27.06,69,19.9995,179
26.24,65,19.0012,189
26.24,65,27.9993,170
24.6,69,27.9993,135
22.14,77,31.0009,222
19.68,82,31.0009,261
19.68,67,40.9973,244
18.86,67,31.0009,232
18.86,63,22.0028,145
18.04,67,19.0012,115
18.04,67,15.0013,69
17.22,71,15.0013,48
17.22,67,12.998,26
16.4,71,19.0012,10
16.4,71,16.9979,6
16.4,71,19.0012,4
15.58,71,15.0013,93
16.4,71,19.0012,299
17.22,67,15.0013,409
18.86,55,16.9979,210
20.5,51,19.0012,140
21.32,45,0,251
22.14,42,0,223
22.14,45,15.0013,203
21.32,48,11.0014,358
21.32,48,8.9981,566
21.32,52,11.0014,482
20.5,55,11.0014,315
20.5,55,0,225
20.5,63,0,163
19.68,67,6.0032,167
20.5,59,0,126
18.86,72,11.0014,108
18.86,82,6.0032,79
18.86,72,8.9981,28
18.86,72,8.9981,5
18.86,72,11.0014,5
18.86,72,15.0013,22
18.86,77,12.998,37
19.68,67,15.0013,177
20.5,68,19.0012,249
21.32,68,15.0013,367
21.32,67,15.0013,372
21.32,68,12.998,349
21.32,72,12.998,297
21.32,72,15.0013,359
21.32,68,8.9981,256
21.32,68,8.9981,176
20.5,72,12.998,170
20.5,72,15.0013,143
18.86,82,11.0014,136
18.86,77,15.0013,112
18.86,77,15.0013,79
18.04,82,16.9979,89
18.04,82,12.998,36
18.04,77,15.0013,1
18.04,77,15.0013,6
18.04,77,16.9979,12
18.86,72,15.0013,44
18.86,72,16.9979,69
19.68,67,16.9979,140
20.5,72,11.0014,260
21.32,68,15.0013,317
22.14,64,8.9981,364
22.96,60,8.9981,376
23.78,56,8.9981,311
23.78,60,8.9981,365
22.96,64,11.0014,369
22.96,64,12.998,325
22.96,60,7.0015,289
22.14,68,7.0015,245
22.14,68,6.0032,180
22.14,68,6.0032,147
22.14,68,6.0032,84
22.14,68,12.998,54
21.32,72,11.0014,37
21.32,72,7.0015,10
21.32,72,8.9981,13
20.5,77,8.9981,5
20.5,77,11.0014,8
20.5,77,12.998,28
20.5,77,15.0013,113
20.5,82,15.0013,332
21.32,77,8.9981,420
22.14,68,11.0014,215
22.96,64,8.9981,105
23.78,64,11.0014,139
23.78,60,6.0032,189
24.6,60,0,177
24.6,60,12.998,188
24.6,60,15.0013,187
24.6,60,11.0014,263
23.78,64,8.9981,568
22.96,68,7.0015,374
22.96,68,8.9981,231
22.96,68,11.0014,200
22.96,73,12.998,68
20.5,63,26.0027,130
19.68,67,22.0028,58
18.86,59,27.9993,25
18.04,58,27.9993,8
18.04,62,19.9995,5
17.22,67,22.0028,19
17.22,67,16.9979,36
16.4,82,23.9994,129
16.4,76,23.9994,121
15.58,82,22.0028,132
16.4,82,16.9979,158
16.4,82,22.0028,125
17.22,71,23.9994,180
17.22,71,19.0012,195
16.4,76,19.9995,223
16.4,76,12.998,228
15.58,87,15.0013,140
15.58,82,12.998,126
14.76,87,7.0015,66
14.76,87,7.0015,56
14.76,93,15.0013,70
14.76,93,15.0013,65
14.76,93,19.9995,47
13.94,87,16.9979,24
13.94,87,19.9995,30
13.94,87,19.0012,9
13.94,87,16.9979,7
13.12,87,19.0012,7
13.12,81,11.0014,15
13.94,76,12.998,29
13.94,76,12.998,64
14.76,76,23.9994,115
14.76,71,19.0012,248
16.4,62,12.998,321
16.4,62,15.0013,308
14.76,81,11.0014,256
14.76,81,16.9979,173
14.76,87,11.0014,167
14.76,81,12.998,174
15.58,76,11.0014,162
14.76,71,15.0013,88
14.76,81,6.0032,64
14.76,81,6.0032,25
14.76,81,6.0032,6
14.76,81,0,7
13.94,87,7.0015,8
14.76,76,7.0015,21
14.76,71,8.9981,249
14.76,71,7.0015,372
16.4,66,6.0032,153
16.4,66,7.0015,101
16.4,71,15.0013,126
16.4,71,8.9981,147
17.22,67,11.0014,118
16.4,76,0,120
16.4,76,0,101
16.4,76,7.0015,218
16.4,76,11.0014,495
16.4,76,11.0014,412
16.4,76,0,315
16.4,82,0,204
16.4,82,0,138
16.4,82,0,91
16.4,82,7.0015,54
16.4,87,6.0032,27
16.4,87,7.0015,9
16.4,87,0,3
16.4,82,7.0015,6
16.4,82,6.0032,7
16.4,82,8.9981,27
16.4,82,7.0015,112
17.22,82,19.0012,309
18.04,77,15.0013,400
18.86,67,16.9979,187
19.68,67,19.0012,126
22.14,64,19.0012,124
22.96,56,19.9995,199
22.96,56,19.9995,173
23.78,56,19.0012,194
23.78,56,22.0028,309
22.96,60,26.0027,585
22.14,64,19.0012,524
21.32,68,15.0013,345
21.32,68,15.0013,261
20.5,72,8.9981,114
19.68,77,8.9981,66
19.68,77,8.9981,43
19.68,77,11.0014,11
18.86,82,11.0014,3
18.86,82,7.0015,6
18.04,88,0,5
18.04,82,8.9981,32
18.04,82,7.0015,117
18.86,77,7.0015,301
21.32,63,0,467
22.14,60,19.9995,219
22.96,56,26.0027,133
24.6,46,19.0012,170
25.42,43,22.0028,214
26.24,41,15.0013,219
26.24,41,19.0012,190
26.24,47,19.0012,182
26.24,47,22.0028,282
26.24,47,16.9979,591
24.6,53,11.0014,593
23.78,56,8.9981,374
21.32,77,11.0014,246
20.5,82,7.0015,201
21.32,72,0,154
20.5,77,7.0015,73
20.5,72,12.998,40
19.68,63,12.998,22
18.86,67,12.998,10
18.04,67,15.0013,5
18.04,62,19.0012,5
17.22,62,12.998,24
16.4,66,12.998,114
17.22,62,12.998,302
18.04,62,11.0014,457
18.86,63,12.998,208
21.32,52,0,129
22.14,49,0,144
22.96,46,6.0032,191
23.78,43,6.0032,195
23.78,46,8.9981,219
22.96,52,8.9981,568
22.14,64,6.0032,538
21.32,59,7.0015,343
20.5,77,7.0015,260
18.86,88,6.0032,195
18.86,82,0,148
18.04,88,6.0032,99
18.04,88,0,67
16.4,87,0,10
17.22,82,0,27
17.22,88,0,87
17.22,94,0,242
18.86,82,0,417
19.68,77,0,241
21.32,68,6.0032,174
22.96,63,0,230
24.6,53,0,235
24.6,46,0,305
25.42,50,0,256
27.06,41,0,270
26.24,44,0,419
24.6,56,16.9979,563
22.96,60,6.0032,465
22.14,49,0,197
20.5,68,0,166
20.5,68,0,146
20.5,63,0,136
19.68,72,0,89
18.86,82,0,65
18.86,82,0,45
18.04,88,0,20
17.22,94,8.9981,10
17.22,88,7.0015,8
17.22,94,0,22
17.22,94,6.0032,73
20.5,77,0,217
23.78,56,0,397
25.42,35,0,446
25.42,46,7.0015,485
27.06,39,0,496
26.24,44,6.0032,451
25.42,50,8.9981,393
24.6,46,7.0015,359
21.32,77,7.0015,202
21.32,77,0,187
19.68,88,0,142
18.86,88,6.0032,129
18.86,88,0,78
18.04,88,0,30
18.04,88,0,14
18.04,88,0,15
18.04,86,0,44
18.86,88,0,107
20.5,77,0,185
22.96,68,6.0032,365
25.42,53,6.0032,423
26.24,44,6.0032,455
27.06,44,6.0032,418
27.88,47,11.0014,500
27.88,51,11.0014,407
27.06,50,8.9981,470
25.42,61,7.0015,438
26.24,50,7.0015,414
22.96,73,6.0032,302
22.96,73,7.0015,193
22.14,83,7.0015,173
21.32,94,0,152
20.5,88,7.0015,123
19.68,88,0,34
19.68,88,0,19
18.86,88,0,11
18.86,94,0,6
18.86,94,0,21
18.04,94,0,44
18.86,88,0,114
21.32,83,0,254
22.14,77,0,219
22.96,73,11.0014,265
25.42,69,6.0032,322
28.7,48,6.0032,365
29.52,37,0,365
30.34,37,0,370
29.52,42,7.0015,384
28.7,45,6.0032,402
27.06,54,7.0015,459
26.24,53,0,473
23.78,78,6.0032,336
24.6,73,0,225
22.14,88,0,30
21.32,94,6.0032,11
21.32,94,8.9981,5
21.32,88,7.0015,3
21.32,88,8.9981,5
21.32,88,0,20
21.32,83,6.0032,123
21.32,88,6.0032,352
22.96,83,7.0015,406
24.6,69,0,235
24.6,69,8.9981,149
24.6,73,11.0014,123
24.6,73,11.0014,181
24.6,73,12.998,180
24.6,73,7.0015,171
24.6,78,11.0014,175
24.6,73,11.0014,320
24.6,78,16.9979,604
24.6,78,15.0013,539
23.78,83,15.0013,318
23.78,83,15.0013,234
23.78,78,12.998,175
22.96,83,12.998,147
22.96,83,19.0012,57
22.96,83,8.9981,25
22.96,83,8.9981,10
22.96,83,19.0012,2
22.14,94,26.0027,7
22.14,88,22.0028,22
22.14,88,26.0027,259
22.14,88,26.0027,404
22.14,88,30.0026,197
22.14,88,26.0027,113
22.14,94,22.0028,120
22.14,88,22.0028,62
22.14,88,15.0013,101
22.14,94,19.0012,78
22.14,94,16.9979,45
22.96,88,15.0013,55
22.14,94,15.0013,251
22.14,94,8.9981,172
22.14,94,8.9981,109
22.14,94,7.0015,90
22.14,100,7.0015,83
22.14,94,6.0032,43
22.14,94,6.0032,54
22.14,94,8.9981,15
22.14,94,0,12
22.14,94,0,4
22.14,100,7.0015,7
22.14,100,7.0015,17
22.14,100,6.0032,52
22.14,100,8.9981,81
22.14,100,6.0032,209
22.96,100,7.0015,109
22.96,100,8.9981,69
25.42,88,0,105
26.24,83,11.0014,162
27.06,78,12.998,133
27.06,78,12.998,155
27.06,74,15.0013,276
25.42,83,16.9979,479
25.42,83,16.9979,268
25.42,83,11.0014,205
25.42,83,19.0012,181
25.42,83,12.998,123
25.42,83,12.998,114
23.78,88,12.998,47
23.78,94,6.0032,39
23.78,94,8.9981,24
22.96,94,11.0014,6
22.96,94,8.9981,7
22.96,94,12.998,8
22.96,94,11.0014,17
22.96,88,12.998,94
22.96,88,12.998,147
22.96,90,11.0014,209
22.96,94,15.0013,180
22.14,88,23.9994,125
21.32,88,11.0014,87
21.32,88,11.0014,75
22.96,73,23.9994,132
25.42,43,23.9994,156
25.42,43,19.0012,230
23.78,46,27.9993,481
22.14,39,22.0028,248
21.32,42,12.998,196
20.5,45,12.998,178
18.86,59,15.0013,143
18.86,59,11.0014,95
18.86,55,7.0015,106
18.86,55,16.9979,73
18.86,59,12.998,56
18.04,62,12.998,23
17.22,67,8.9981,6
17.22,71,11.0014,7
16.4,71,0,20
18.86,59,19.0012,125
22.96,40,26.0027,374
24.6,33,31.0009,472
25.42,31,32.9975,377
25.42,29,26.0027,443
23.78,32,19.0012,441
22.14,39,12.998,372
20.5,51,8.9981,238
20.5,48,8.9981,179
20.5,42,15.0013,168
20.5,36,8.9981,166
18.86,44,8.9981,107
18.04,47,8.9981,77
17.22,54,8.9981,42
17.22,54,12.998,12
17.22,54,11.0014,7
15.58,66,11.0014,10
16.4,62,8.9981,48
18.04,62,12.998,99
20.5,45,15.0013,190
22.14,45,16.9979,347
22.96,35,19.0012,377
23.78,35,16.9979,444
24.6,35,19.9995,438
24.6,40,19.9995,462
25.42,35,26.0027,412
24.6,46,26.0027,466
23.78,49,31.0009,405
22.96,49,30.0026,328
22.14,52,26.0027,233
22.14,52,31.0009,178
22.96,49,27.9993,130
22.96,52,27.9993,62
22.14,56,22.0028,37
22.96,54,26.0027,17
22.96,54,26.0027,7
22.96,49,12.998,2
21.32,59,11.0014,5
20.5,63,19.9995,29
20.5,55,16.9979,114
20.5,51,16.9979,414
21.32,45,11.0014,135
22.96,43,0,166
22.96,40,6.0032,205
22.96,46,6.0032,205
23.78,49,12.998,166
22.96,60,16.9979,208
23.78,56,16.9979,302
22.96,64,8.9981,620
22.96,60,0,518
22.14,68,7.0015,333
21.32,77,7.0015,229
20.5,77,7.0015,177
20.5,77,0,104
19.68,88,0,62
19.68,82,0,31
18.86,88,0,11
18.04,94,6.0032,5
18.04,94,6.0032,1
18.04,94,7.0015,4
18.86,88,0,21
18.86,82,6.0032,109
18.86,88,6.0032,341
20.5,77,6.0032,499
21.32,77,6.0032,227
22.96,68,0,102
24.6,49,7.0015,147
25.42,43,6.0032,201
26.24,38,12.998,219
25.42,41,11.0014,169
25.42,50,12.998,205
25.42,57,16.9979,304
24.6,60,8.9981,625
22.96,68,7.0015,570
22.14,64,11.0014,227
22.14,68,8.9981,206
21.32,77,11.0014,137
21.32,77,12.998,70
21.32,77,12.998,34
21.32,77,12.998,16
21.32,77,12.998,7
20.5,94,12.998,3
20.5,100,7.0015,3
21.32,83,16.9979,31
21.32,88,32.9975,202
21.32,88,32.9975,123
21.32,94,16.9979,149
21.32,94,22.0028,130
22.14,94,19.0012,106
22.14,94,11.0014,97
22.14,100,8.9981,120
22.96,94,11.0014,201
24.6,88,8.9981,197
24.6,94,6.0032,145
23.78,94,8.9981,85
23.78,94,23.9994,107
23.78,94,23.9994,69
14.76,87,11.0014,21
14.76,81,8.9981,11
14.76,81,11.0014,4
14.76,81,8.9981,6
13.94,81,15.0013,8
13.12,81,12.998,18
13.12,81,12.998,93
13.94,76,12.998,254
14.76,71,16.9979,419
16.4,66,11.0014,222
18.04,62,8.9981,135
18.86,63,7.0015,117
20.5,48,6.0032,176
19.68,55,12.998,167
20.5,48,16.9979,150
20.5,45,8.9981,186
19.68,44,11.0014,298
18.04,54,11.0014,506
17.22,58,7.0015,460
17.22,58,6.0032,313
16.4,71,0,209
14.76,81,0,127
14.76,81,0,96
13.94,87,0,72
12.3,87,0,10
12.3,87,0,2
12.3,75,0,2
12.3,87,0,4
12.3,81,0,27
12.3,81,0,92
12.3,81,0,251
13.12,87,0,472
13.94,87,0,228
16.4,71,6.0032,133
17.22,71,8.9981,144
18.86,55,11.0014,189
19.68,48,11.0014,161
20.5,45,11.0014,172
19.68,51,11.0014,187
19.68,51,7.0015,266
18.04,62,12.998,553
17.22,71,11.0014,479
16.4,76,8.9981,282
16.4,66,8.9981,182
15.58,71,8.9981,168
14.76,76,6.0032,57
14.76,76,6.0032,31
13.94,76,8.9981,7
13.94,81,8.9981,5
13.12,81,6.0032,4
13.12,81,8.9981,28
13.94,76,12.998,99
13.12,81,6.0032,292
13.94,81,6.0032,402
14.76,81,12.998,164
18.04,67,12.998,120
20.5,51,12.998,179
21.32,48,16.9979,169
21.32,52,11.0014,152
21.32,48,12.998,267
19.68,55,6.0032,498
18.86,63,8.9981,433
18.04,67,6.0032,252
17.22,71,7.0015,209
16.4,76,8.9981,144
16.4,82,0,137
16.4,82,6.0032,95
16.4,82,0,17
16.4,76,0,10
15.58,87,11.0014,8
15.58,87,6.0032,7
15.58,87,0,23
15.58,87,6.0032,66
17.22,71,31.0009,254
17.22,71,22.0028,134
18.04,67,30.0026,162
19.68,55,32.9975,197
18.04,51,27.9993,194
18.04,47,19.9995,201
18.86,44,26.0027,237
18.86,36,26.0027,290
17.22,38,23.9994,480
16.4,37,23.9994,196
14.76,43,19.0012,186
13.94,46,16.9979,123
13.94,46,22.0028,115
13.12,49,22.0028,89
13.12,45,23.9994,52
13.12,45,19.9995,62
12.3,52,22.0028,31
12.3,52,19.9995,8
11.48,56,22.0028,8
10.66,60,22.0028,2
10.66,60,16.9979,23
10.66,60,19.0012,34
11.48,56,22.0028,84
12.3,56,19.9995,141
13.12,53,16.9979,227
14.76,46,7.0015,238
14.76,46,11.0014,372
16.4,37,7.0015,355
17.22,35,8.9981,386
16.4,37,12.998,343
16.4,40,15.0013,335
15.58,40,11.0014,334
14.76,50,6.0032,237
13.94,53,0,204
13.12,66,0,165
13.12,66,0,118
12.3,65,0,82
11.48,70,0,85
11.48,75,0,75
10.66,81,0,115
10.66,81,0,29
9.84,87,0,9
9.84,87,0,6
9.84,87,8.9981,5
10.66,87,7.0015,28
11.48,87,6.0032,90
17.22,58,6.0032,320
18.86,51,11.0014,314
18.86,55,12.998,320
19.68,51,12.998,306
18.86,55,15.0013,347
18.04,62,11.0014,256
17.22,71,7.0015,185
15.58,76,12.998,151
14.76,81,7.0015,116
14.76,81,6.0032,88
14.76,87,0,45
13.94,87,6.0032,50
13.94,87,0,15
13.94,87,0,8
13.12,93,0,2
13.12,93,0,3
13.12,93,0,6
12.3,93,0,26
11.48,93,0,99
11.48,93,0,311
12.3,100,6.0032,410
14.76,93,8.9981,123
17.22,77,7.0015,128
18.86,67,0,179
22.14,49,6.0032,189
22.96,37,11.0014,145
22.96,37,7.0015,170
21.32,45,0,295
20.5,45,11.0014,528
18.86,59,7.0015,425
18.86,59,0,300
16.4,71,0,204
15.58,82,7.0015,139
14.76,81,6.0032,108
13.94,87,6.0032,18
13.12,93,7.0015,11
13.12,87,0,1
13.12,87,0,3
12.3,87,0,4
12.3,87,0,99
12.3,87,7.0015,323
13.12,93,7.0015,466
14.76,87,0,191
17.22,71,6.0032,129
18.86,63,8.9981,147
21.32,52,8.9981,203
22.14,49,11.0014,196
22.96,46,7.0015,161
23.78,46,7.0015,188
22.96,46,8.9981,289
19.68,55,8.9981,462
18.86,59,0,278
16.4,76,0,181
16.4,76,0,182
14.76,87,0,108
14.76,81,0,48
14.76,87,0,13
13.94,87,0,10
13.12,93,0,5
13.12,93,0,4
13.12,87,0,4
12.3,87,0,28
12.3,87,0,98
13.12,93,0,456
13.94,93,0,219
16.4,76,7.0015,105
18.86,67,11.0014,152
20.5,51,11.0014,180
21.32,48,11.0014,179
21.32,45,15.0013,151
21.32,48,12.998,281
18.86,63,7.0015,485
18.04,67,7.0015,408
18.04,72,7.0015,304
18.04,77,0,219
16.4,87,0,161
16.4,87,0,114
15.58,87,0,66
16.4,87,0,24
16.4,87,0,11
15.58,94,6.0032,11
15.58,94,6.0032,3
14.76,100,8.9981,23
14.76,100,8.9981,114
15.58,94,11.0014,272
16.4,94,6.0032,436
17.22,94,7.0015,211
18.04,88,15.0013,117
18.86,67,26.0027,108
17.22,67,23.9994,167
14.76,87,19.0012,64
14.76,81,19.9995,62
14.76,81,15.0013,73
14.76,81,15.0013,177
14.76,81,11.0014,273
14.76,71,15.0013,211
14.76,62,19.0012,168
14.76,57,16.9979,136
14.76,53,19.0012,89
13.94,53,16.9979,66
13.12,57,22.0028,19
13.12,57,19.0012,11
12.3,61,12.998,8
12.3,49,16.9979,13
11.48,45,22.0028,46
12.3,42,23.9994,258
13.12,45,30.0026,201
13.12,42,36.9974,200
13.94,42,32.9975,170
13.94,42,31.0009,239
15.58,37,36.9974,236
15.58,37,31.0009,247
14.76,37,27.9993,216
14.76,34,22.0028,238
13.94,39,22.0028,310
13.94,39,16.9979,208
13.12,39,11.0014,199
13.12,39,12.998,109
12.3,45,11.0014,83
12.3,45,6.0032,73
9.84,60,8.9981,64
9.84,60,8.9981,54
9.84,65,6.0032,46
9.84,70,8.9981,17
8.2,80,8.9981,7
9.02,75,6.0032,4
9.02,75,11.0014,7
9.02,75,12.998,27
10.66,70,12.998,101
12.3,61,11.0014,160
13.94,61,19.0012,232
15.58,54,19.0012,315
18.04,44,19.0012,366
19.68,36,19.0012,353
20.5,36,19.9995,435
21.32,29,19.0012,386
21.32,32,16.9979,361
20.5,34,16.9979,285
17.22,58,12.998,203
17.22,50,16.9979,171
17.22,50,19.0012,132
17.22,47,19.0012,122
17.22,47,16.9979,118
16.4,58,11.0014,101
16.4,58,12.998,73
14.76,66,12.998,71
14.76,57,7.0015,57
14.76,62,8.9981,28
14.76,62,8.9981,6
13.94,61,11.0014,5
13.94,66,8.9981,23
13.94,66,15.0013,43
13.94,66,6.0032,79
16.4,54,19.0012,135
18.04,44,22.0028,241
18.86,40,27.9993,295
21.32,29,27.9993,354
21.32,29,27.9993,339
22.14,28,32.9975,371
20.5,42,22.0028,310
21.32,27,22.0028,231
21.32,27,22.0028,190
20.5,29,23.9994,157
20.5,31,23.9994,139
19.68,41,26.0027,89
18.86,51,19.9995,67
18.86,59,19.0012,30
18.04,67,19.0012,7
18.04,67,15.0013,5
18.04,67,16.9979,19
18.04,72,15.0013,114
18.04,72,16.9979,322
18.86,67,12.998,452
19.68,67,22.0028,233
20.5,63,19.0012,111
22.14,60,19.0012,128
22.96,56,19.9995,202
24.6,49,26.0027,203
26.24,44,22.0028,195
25.42,46,27.9993,315
25.42,46,16.9979,519
22.96,56,19.0012,489
24.6,53,19.9995,302
24.6,53,23.9994,240
24.6,53,23.9994,213
23.78,56,23.9994,113
22.96,64,19.9995,61
22.96,64,23.9994,22
22.96,60,19.9995,10
22.96,64,16.9979,15
22.14,68,22.0028,4
22.96,64,19.9995,7
22.14,68,19.0012,28
22.96,64,6.0032,108
22.14,68,11.0014,319
22.14,68,7.0015,480
22.96,64,6.0032,200
22.96,64,19.0012,138
22.96,64,12.998,134
22.14,60,19.0012,147
22.14,60,8.9981,191
20.5,72,12.998,451
20.5,72,19.0012,441
20.5,72,23.9994,286
19.68,82,8.9981,238
20.5,77,6.0032,168
18.86,88,7.0015,128
18.86,94,7.0015,80
18.86,94,0,31
18.86,94,7.0015,10
18.86,94,7.0015,5
18.04,100,15.0013,4
18.86,94,7.0015,13
18.86,94,6.0032,56
18.86,94,0,137
18.86,94,0,82
18.86,94,0,36
18.86,94,6.0032,60
18.86,100,0,54
18.86,94,8.9981,58
18.86,100,8.9981,61
19.68,94,7.0015,123
19.68,88,12.998,233
18.86,88,26.0027,189
18.86,88,26.0027,111
18.04,88,26.0027,99
17.22,88,15.0013,46
17.22,88,8.9981,31
17.22,88,16.9979,24
17.22,82,11.0014,5
17.22,82,15.0013,5
17.22,77,22.0028,3
16.4,62,27.9993,4
13.94,71,22.0028,22
14.76,57,15.0013,75
13.94,61,19.0012,168
13.94,61,19.9995,355
13.94,61,22.0028,198
13.94,61,22.0028,81
13.12,66,22.0028,97
13.94,53,19.9995,121
13.94,49,30.0026,124
13.94,49,26.0027,110
13.94,49,30.0026,116
13.12,39,27.9993,195
13.12,42,26.0027,399
13.12,39,12.998,307
12.3,45,15.0013,217
12.3,42,19.0012,169
12.3,42,16.9979,116
10.66,52,16.9979,84
10.66,52,15.0013,58
10.66,48,11.0014,30
10.66,44,22.0028,10
9.84,44,15.0013,10
9.84,41,19.0012,2
9.02,44,11.0014,5
9.02,44,6.0032,71
9.02,44,11.0014,216
10.66,41,12.998,213
10.66,41,19.0012,115
13.12,33,0,165
13.94,31,15.0013,177
13.94,31,8.9981,154
13.94,29,8.9981,178
13.94,29,8.9981,209
13.12,31,8.9981,378
12.3,36,11.0014,328
11.48,41,11.0014,190
11.48,48,11.0014,111
10.66,52,7.0015,97
10.66,60,8.9981,59
10.66,56,12.998,53
10.66,52,19.9995,35
10.66,48,16.9979,15
10.66,48,22.0028,8
9.84,56,16.9979,2
9.84,60,22.0028,12
9.84,60,16.9979,41
10.66,56,16.9979,92
11.48,52,19.9995,142
13.12,45,16.9979,200
16.4,35,19.0012,311
17.22,30,19.0012,363
17.22,32,19.9995,349
17.22,38,19.9995,287
16.4,40,12.998,232
15.58,46,8.9981,208
13.94,71,8.9981,182
14.76,57,7.0015,163
14.76,62,12.998,108
15.58,62,11.0014,106
15.58,62,15.0013,93
11.48,52,22.0028,20
10.66,60,19.0012,10
10.66,56,19.9995,9
10.66,56,19.0012,1
10.66,56,16.9979,24
9.84,65,19.0012,97
10.66,60,22.0028,477
12.3,52,22.0028,224
13.12,53,19.9995,93
14.76,46,15.0013,148
16.4,40,15.0013,154
16.4,40,15.0013,150
16.4,40,15.0013,154
14.76,46,8.9981,418
14.76,43,7.0015,405
13.94,46,7.0015,228
13.94,46,7.0015,190
12.3,61,7.0015,162
12.3,61,0,104
10.66,70,6.0032,73
10.66,70,6.0032,38
9.84,75,0,15
9.84,75,0,10
9.02,80,0,1
9.02,80,0,3
9.02,80,6.0032,23
9.02,80,0,87
9.84,87,0,445
11.48,81,0,246
12.3,75,15.0013,105
13.94,66,11.0014,160
14.76,57,8.9981,204
16.4,47,8.9981,207
17.22,44,7.0015,170
17.22,41,6.0032,276
17.22,38,0,411
16.4,50,0,372
13.94,53,16.9979,265
15.58,40,19.0012,190
13.94,49,12.998,111
13.12,53,12.998,102
13.12,53,19.0012,95
12.3,56,16.9979,75
10.66,65,12.998,71
10.66,65,11.0014,50
9.84,70,8.9981,9
9.02,75,8.9981,8
9.84,70,6.0032,6
9.84,65,7.0015,11
10.66,70,7.0015,124
13.12,61,8.9981,195
13.12,57,6.0032,275
14.76,50,0,358
14.76,50,6.0032,292
14.76,46,0,343
15.58,46,0,337
15.58,46,0,305
14.76,62,0,232
13.94,53,8.9981,224
12.3,61,6.0032,175
12.3,61,6.0032,127
12.3,61,6.0032,109
13.12,61,6.0032,114
12.3,70,8.9981,85
12.3,70,7.0015,83
12.3,75,6.0032,74
10.66,81,0,62
11.48,75,0,41
10.66,87,0,11
10.66,81,0,4
10.66,87,0,26
10.66,87,0,55
12.3,81,0,126
13.94,81,11.0014,254
14.76,81,11.0014,329
16.4,66,15.0013,357
17.22,62,8.9981,323
17.22,62,12.998,296
17.22,58,15.0013,330
15.58,76,8.9981,245
15.58,71,0,171
15.58,76,0,173
14.76,76,8.9981,124
14.76,81,7.0015,72
13.94,87,7.0015,64
13.94,87,7.0015,45
13.12,87,6.0032,24
13.12,87,0,8
13.12,87,0,2
12.3,87,7.0015,7
12.3,87,7.0015,25
12.3,93,6.0032,90
13.12,90,0,283
13.12,93,0,404
14.76,87,6.0032,190
14.76,87,6.0032,87
14.76,87,6.0032,123
16.4,76,7.0015,154
17.22,71,6.0032,171
18.86,67,0,133
18.86,72,6.0032,148
20.5,63,6.0032,248
17.22,77,0,446
18.04,77,0,399
18.86,77,0,308
18.86,82,7.0015,205
18.04,88,6.0032,176
18.04,88,8.9981,106
18.86,88,8.9981,62
20.5,77,19.9995,28
18.86,88,19.9995,16
18.86,87,12.998,3
18.86,87,12.998,3
18.86,88,15.0013,7
18.86,88,15.0013,20
18.04,94,19.0012,86
18.86,94,12.998,234
18.86,94,15.0013,204
18.86,94,19.0012,50
18.86,94,16.9979,32
18.86,100,15.0013,55
18.86,100,12.998,71
19.68,100,15.0013,75
20.5,100,12.998,45
18.86,100,16.9979,88
18.86,100,15.0013,262
18.86,100,19.0012,304
18.86,100,19.9995,233
18.86,100,19.9995,110
18.04,100,12.998,114
18.86,100,11.0014,53
18.04,100,12.998,33
18.86,100,16.9979,13
18.86,100,15.0013,6
18.86,100,15.0013,3
18.86,100,11.0014,1
18.86,100,11.0014,3
18.04,100,7.0015,46
18.04,100,0,86
18.04,100,16.9979,64
18.04,100,6.0032,33
18.04,100,6.0032,50
18.04,100,8.9981,33
18.04,100,12.998,33
18.04,100,12.998,25
17.22,94,15.0013,30
17.22,94,12.998,31
16.4,100,22.0028,52
16.4,94,19.9995,51
13.94,87,43.0006,33
13.94,87,43.0006,26
12.3,87,35.0008,6
9.84,93,30.0026,13
10.66,81,23.9994,7
11.48,65,15.0013,4
10.66,60,19.9995,1
9.84,60,31.0009,2
9.02,64,15.0013,12
9.02,55,19.0012,71
9.02,55,19.0012,429
9.84,52,26.0027,225
10.66,52,22.0028,110
11.48,52,16.9979,106
11.48,52,22.0028,156
12.3,49,23.9994,124
13.12,45,16.9979,137
13.12,45,8.9981,117
13.12,45,12.998,208
12.3,49,7.0015,331
11.48,52,15.0013,318
10.66,56,7.0015,232
11.48,61,6.0032,139
10.66,65,8.9981,92
9.84,70,7.0015,61
9.84,65,0,34
9.84,65,0,14
9.84,70,0,12
9.02,80,0,6
9.02,80,6.0032,63
9.02,75,6.0032,199
9.84,81,0,385
10.66,81,6.0032,264
12.3,70,11.0014,126
13.12,70,16.9979,136
14.76,57,19.9995,173
15.58,50,12.998,168
15.58,46,19.0012,187
15.58,46,19.0012,189
14.76,62,8.9981,250
13.94,66,7.0015,362
13.94,61,0,318
13.94,61,0,199
12.3,81,0,150
12.3,75,0,140
11.48,87,0,129
11.48,81,0,94
10.66,81,7.0015,77
10.66,70,11.0014,66
11.48,61,6.0032,60
10.66,65,7.0015,3
9.84,65,7.0015,11
9.84,65,12.998,11
10.66,65,8.9981,73
11.48,61,19.0012,149
13.12,57,16.9979,192
13.12,53,27.9993,236
13.12,45,27.9993,283
13.94,34,27.9993,286
13.94,31,22.0028,293
13.94,34,23.9994,299
